id,images,order,geometry,represents,category,subcategory,notes,Primary Name - Japanese,Primary Name - English Translation,Primary Name - Hiragana Reading,Primary Name - Romaji,Primary Name - English Substitutions for Kanji,Secondary Name - Japanese,Secondary Name - English Translation,Secondary Name - Hiragana Reading,Secondary Name - Romaji,Secondary Name - English Substitutions for Kanji,Tertiary Name - Japanese,Tertiary Name - English Translation,Tertiary Name - Hiragana Reading,Tertiary Name - Romaji,Tertiary Name - English Substitutions for Kanji,Quaternary Name - Japanese,Quaternary Name - English Translation,Quaternary Name - Hiragana Reading,Quaternary Name - Romaji,Quaternary Name - English Substitutions for Kanji,Quinternary Name - Japanese,Quinternary Name - English Translation,Quinternary Name - Hiragana Reading,Quinternary Name - Romaji,Quinternary Name - English Substitutions for Kanji
225,225.png (https://dl.airtable.com/H0MkxXC4QsqmqPlns8GE_225.png),154,"basic element - 4 - rhombus,repetition - 4-agonal grid - oblique",well,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,well / 井 / い / i,,菱井桁繋ぎ,linked diamond well girder,ひしいげたつなぎ,hishi igeta tsunagi,rhombus well beam link,菱井筒繋ぎ,linked diamond well curb,ひしいづつつなぎ,hishi izutsu tsunagi,rhombus well pipe link,,,,,,,,,,,,,,,
203,203.png (https://dl.airtable.com/LX1HY38WSESf9pBeKkc1_203.png),155,"basic element - 4 - rhombus,polyelement - linked quadrilaterals,element - rhombus - split,repetition - 4-agonal grid - oblique",well,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,well / 井 / い / i,,井筒割菱,well curb split diamond,いづつわりびし,izutsu wari bishi,well pipe split rhombus,,,,,,,,,,,,,,,,,,,,
202,202.png (https://dl.airtable.com/8uO3zZF4RI6V7GFQWinD_202.png),156,"basic element - 4 - rhombus,polyelement - linked quadrilaterals,element - rhombus - split,repetition - 4-agonal grid - oblique",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,well / 井 / い / i,,割菱繋ぎ,linked split diamond,わりびしつなぎ,wari bishi tsunagi,split rhombus link,,,,,,,,,,,,,,,,,,,,
221,221.png (https://dl.airtable.com/SfTmsanZTDG81FTPh2Wy_221.png),157,"basic element - 4 - rhombus,polyelement - linked quadrilaterals,repetition - 4-agonal grid - oblique",net / mesh,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,網菱,net of diamonds,あみひし,ami hishi,rhombus net,一重菱,single diamond,ひとえびし,hitoe bishi,one layer rhombus,,,,,,,,,,,,,,,
222,222.png (https://dl.airtable.com/AeKRJvKSlyHMxK1FmAKC_222.png),158,"basic element - 4 - rhombus,polyelement - linked quadrilaterals,polyelement - clusters of counts of stripes,repetition - 4-agonal grid - oblique",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,二重菱,double diamond,にじゅうひし,nijū hishi,two layer rhombus,,,,,,,,,,,,,,,,,,,,
223,223.png (https://dl.airtable.com/HXJcEMKSsOBQc1AEhsX9_223.png),159,"basic element - 4 - rhombus,polyelement - linked quadrilaterals,aspect - of three - cluster,polyelement - clusters of counts of stripes,element - hash / lattice - other,repetition - 4-agonal grid - oblique",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,三重菱,triple diamond,さんじゅうひし,sanjū hishi,three layer rhombus,,,,,,,,,,,,,,,,,,,,
304,"304.png (https://dl.airtable.com/CctgyNdJS6CszWpZQPoF_304.png),304b.png (https://dl.airtable.com/MW9ro0cvTlOC7so3ENKm_304b.png)",160,"basic element - line - straight,polyelement - clusters of counts of stripes,element - hash / lattice - other,repetition - 4-agonal grid - level",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,三津五郎縞,three-five-six stripes,みつごろうじま,mitsu go rō jima,three harbor five man stripe,,,,,,,,,,,,,,,,,,,,
308,308.png (https://dl.airtable.com/R4YQDGg3QLGvkssxSnhI_308.png),161,"polyelement - lines of different widths,element - hash / lattice - other,repetition - 4-agonal grid - level",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,高麗格子,Goryeo lattice,こうらいごうし,kōrai gōshi,tall beautiful rank child,高麗屋格子,Goryeo lattice,こうらいやごうし,kōrai ya gōshi,tall beautiful shop rank child,,,,,,,,,,,,,,,
309,"309.png (https://dl.airtable.com/RPNxpYImRHmZhqPihiVU_309.png),309b.png (https://dl.airtable.com/uI1G1qWFRIOX6OhyXUkJ_309b.png)",162,"polyelement - lines of different widths,element - hash / lattice - other,repetition - 4-agonal grid - level",food,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,味噌漉格子,miso strainer lattice,みそこしごうし,miso koshi gōshi,flavor boisterous filter rank child,,,,,,,,,,,,,,,,,,,,
310,"310b.png (https://dl.airtable.com/jj2VHAHaTIec8XGHXLQK_310b.png),310.png (https://dl.airtable.com/au2GgSVbSpGrSNoscS2Y_310.png)",163,"polyelement - lines of different widths,polyelement - clusters of counts of stripes,aspect - of three - cluster,element - hash / lattice - other,repetition - 4-agonal grid - level",container - measuring,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,三枡格子,three measuring container lattice,みますごうし,mitsu masu gōshi,three measuring-container rank child,,,,,,,,,,,,,,,,,,,,
307,307.png (https://dl.airtable.com/Jzoc68UCSu6bVchwQ3wI_307.png),164,"basic element - line - straight,polyelement - lines of different widths,element - hash / lattice - other,repetition - 4-agonal grid - level",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,子持格子,pregnant lattice,こもちごうし,komochi gōshi,child have rank child,,,,,,,,,,,,,,,,,,,,
313,313.png (https://dl.airtable.com/GLFxxSYOSbmfTrwEjFlD_313.png),165,"element - hash / lattice - other,repetition - 4-agonal grid - level",animal - dragon,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,lattice / 格子 / こうし / kōshi,,雨龍間道,rain dragon striped fabric,あまりゅうかんとう,ama ryū kantō,rain dragon interval road,,,,,,,,,,,,,,,,,,,,
88,88.png (https://dl.airtable.com/VoksfyaTACr68XiNMWEg_88.png),166,"basic element - 2 - bar / dash,""aspect - alternating - over, under"",repetition - 4-agonal grid - level",tool - rod / skewer,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,一崩し,one broken,いちくずし,ichi kuzushi,one break,,,,,,,,,,,,,,,,,,,,
519,519.png (https://dl.airtable.com/Th0XWNj0R5im1JkJqKwl_519.png),167,"element - arrow,element - star - cross,basic element - 3 - triangle,basic element - 6 - hexagon,""aspect - alternating - over, under"",element - hash / lattice - other",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,三重格子,triple lattice,みえごうし,mie gōshi,three layer rank child,,,,,,,,,,,,,,,,,,,,
201,201.png (https://dl.airtable.com/BNODZfg2RKapWR0lJWRw_201.png),168,"""aspect - alternating - over, under"",element - swastika / pinwheel / spiral,basic element - 4 - square,basic element - 2 - bar / dash,element - rhombus - split,repetition - 4-agonal grid - either way","wickerwork,fabric",pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,網代割菱,wickerwork split diamond,あじろわりびし,ajiro wari bishi,net alternatingly split rhombus,檜垣割菱,cypress fence split diamond,ひがきわりびし,higaki wari bishi,cypress fence split rhombus,紗綾形崩し,broken gossamer figure,さやがたくずし,sayagata kuzushi,gauze design break,,,,,,,,,,
227,227.png (https://dl.airtable.com/5bWLhOljTmuR5OOW8E6S_227.png),169,"aspect - waves & circumscriptions,basic element - line - non-straight - non-wavy curved,""aspect - alternating - wide, thin"",element - swastika / pinwheel / spiral,element - bar with dots at ends,repetition - 4-agonal grid - level",wickerwork,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,変わり網代,transfigured wickerwork,かわりあじろ,kawari ajiro,transfigure net alternatingly,,,,,,,,,,,,,,,,,,,,
87,87.png (https://dl.airtable.com/xN3cPDF9QaKYOkdQfGwS_87.png),170,"basic element - 2 - bar / dash,""aspect - alternating - over, under"",aspect - checkered,repetition - 4-agonal grid - level","tool - rod / skewer,tool - abacus",pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,算木崩し,broken counting rods,さんきくずし,sanki kuzushi,count tree break,〜崩し縞,a number of broken stripes,〜くずしじま,no ji kuzushi jima,break stripe,網代組,braided wickerwork,あじろぐみ,ajiro gumi,net alternatingly braid,〜の字崩し,a number of broken characters,〜のじくずし,no ji kuzushi,character break,石畳,cobblestone,いしだたみ,ishi datami,"stone ""tatami"""
186,186.png (https://dl.airtable.com/Wx0YeOpR3ScS0liF01Tm_186.png),171,"element - swastika / pinwheel / spiral,""aspect - alternating - over, under"",basic element - 4 - rhombus,polyelement - linked quadrilaterals,polyelement - pairs of offset rectangles,repetition - 4-agonal grid - oblique",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,菱万字,diamond swastika,ひしまんじ,hishi manji,rhombus ten-thousand character,,,,,,,,,,,,,,,,,,,,
191,191.png (https://dl.airtable.com/Ac3ky7UqTXaW8MO7pojg_191.png),172,"element - swastika / pinwheel / spiral,""aspect - alternating - over, under"",basic element - 4 - square,polyelement - linked quadrilaterals,polyelement - pairs of offset rectangles,element - hash / lattice - other,repetition - 4-agonal grid - level",well,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,wickerwork / 網代 / あじろ / ajiro,,井桁格子,well girder lattice,いげたこうし,igeta kōshi,well beam rank child,,,,,,,,,,,,,,,,,,,,
278,278.png (https://dl.airtable.com/JHuZqEzBTuGkfg48zFFV_278.png),173,"basic element - 1 - ring / circle / dot,repetition - 4-agonal grid - level",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,通し,dotted,とおし,tōshi,through,,,,,,,,,,,,,,,,,,,,
254,254.png (https://dl.airtable.com/cxF1LqHoTFqkDGztWQwl_254.png),174,"basic element - 4 - square,repetition - 4-agonal grid - level",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,角通し,dotted squares,かくどおし,kaku dōshi,angle through,,,,,,,,,,,,,,,,,,,,
298,298.png (https://dl.airtable.com/ndJCYmZxQ66NsaEr2Ojs_298.png),175,"element - star - cross,repetition - 4-agonal grid - level",animal - other,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,蚊,mosquito,か,ka,mosquito,十字,cross,じゅうじ,jūji,ten character,,,,,,,,,,,,,,,
194,194.png (https://dl.airtable.com/ZJBsFoBrQve8lBVr9nCm_194.png),176,"element - hash / lattice - other,aspect - checkered,repetition - 4-agonal grid - level",well,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,平井十,flat well cross,ひらいじゅう,hirai jū,flat well ten,,,,,,,,,,,,,,,,,,,,
192,192.png (https://dl.airtable.com/LnFYt6UFReqz0mH1g02i_192.png),177,"element - hash / lattice - other,aspect - checkered,repetition - 4-agonal grid - level",well,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,井桁絣,"well girder ""kasuri""",いげたがすり,igeta gasuri,well beam splash,,,,,,,,,,,,,,,,,,,,
258,258.png (https://dl.airtable.com/RqhOTCDXQN69YHMgqG9A_258.png),178,"basic element - 1 - ring / circle / dot,repetition - 4-agonal grid - level",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,"It's at 45 degrees, like a person bowing (hence the literal translation ""behavior"").",行儀,grid of dots at a 45 degree angle,ぎょうぎ,gyōgi,go ceremony,,,,,,,,,,,,,,,,,,,,
256,256.png (https://dl.airtable.com/r84xMtFQoSTcsFnBYlWA_256.png),179,"basic element - 1 - ring / circle / dot,aspect - empty / outline,repetition - 4-agonal grid - level","body part - epidermis - other,animal - other",pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,鹿子,fawn,かこ,ka ko,deer child,,,,,,,,,,,,,,,,,,,,
280,280.png (https://dl.airtable.com/jeTauZ45SBGP3ls9zPbz_280.png),180,"aspect - of four - cluster,repetition - 4-agonal grid - oblique",animal - other,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,猫足,cat paw,ねこあし,neko ashi,cat leg,,,,,,,,,,,,,,,,,,,,
255,255.png (https://dl.airtable.com/ENEQXewRmeNb0IIrrMyg_255.png),181,"basic element - 1 - ring / circle / dot,repetition - 4-agonal grid - level","water - liquid,food",pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,豆,bean,まめ,mame,bean,水玉,water droplet,みずたま,mizu tama,water sphere,,,,,,,,,,,,,,,
300,300.png (https://dl.airtable.com/Cx5HGbbwS029q5CMUGN9_300.png),182,"basic element - 4 - rhombus,repetition - 4-agonal grid - level",tool - abacus,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,dotted / 通し / とうし / tōshi,,算盤,abacus,そろばん,soroban,count grid,,,,,,,,,,,,,,,,,,,,
543,543.png (https://dl.airtable.com/E9Vqa0LATTaL4UH6AVPA_543.png),183,"basic element - 4 - rhombus,aspect - concentricity,repetition - 4-agonal grid - oblique",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,square tiling / 四角タイル / しかくたいる / shikaku tairu,,入子菱,nested diamond,いれこびし,ire ko bishi,enter child diamond,,,,,,,,,,,,,,,,,,,,
299,299.png (https://dl.airtable.com/uXZsHwmYTUygAxWGiqfH_299.png),184,"basic element - 4 - rhombus,aspect - of four - cluster,element - hash / lattice - other,repetition - 4-agonal grid - oblique",sleeve,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,square tiling / 四角タイル / しかくたいる / shikaku tairu,,三重襷,"triple ""tasuki""",みえだすき,mie dasuki,three layer kimono-sleeve-tuck-cord,,,,,,,,,,,,,,,,,,,,
549,549.png (https://dl.airtable.com/AXmob2HR4KZZq17u3m5m_549.png),185,"basic element - 4 - rhombus,aspect - of four - cluster,element - hash / lattice - other,repetition - 4-agonal grid - oblique",,pattern with quadrilateral symmetry / 四角対称性文様 / しかくたいしょうせいもんよう / shikaku taishōsei monyō,square tiling / 四角タイル / しかくたいる / shikaku tairu,,業平菱,Narihira diamond,なりひらびし,narihira bishi,karma flat diamond,,,,,,,,,,,,,,,,,,,,
